id_accs,id_prop
0012A00002AXHJUQA5,a0I2A00000XQGogUAH
0012A00002AXHJUQA5,a0I2A00000XQHfQUAX
0012A00002AXHJUQA5,a0I2A00000XQKywUAH
0012A00002AXHJUQA5,a0I2A00000XQKyzUAH
0012A00002AXHJUQA5,a0I2A00000XQLuFUAX
0012A00002AXHJUQA5,a0I2A00000XQJ89UAH
0012A00002AXHJUQA5,a0I2A00000XQIt6UAH
0012A00002AXHJUQA5,a0I2A00000XQKWIUA5
0012A00002AXHJUQA5,a0I2A00000XQL3aUAH
0012A00002AXHJUQA5,a0I2A00000XQH3zUAH
0012A00002AXHJUQA5,a0I2A00000XQHZlUAP
0012A00002AXHJUQA5,a0I2A00000XQLZDUA5
0012A00002AXHJUQA5,a0I2A00000XQGw1UAH
0012A00002AXHJUQA5,a0I2A00000XQKq8UAH
0012A00002AXHJUQA5,a0I2A00000XQIq0UAH
0012A00002AXHJUQA5,a0I2A00000XQLNTUA5
0012A00002AXHJUQA5,a0I2A00000XQLhuUAH
0012A00002AXHJUQA5,a0I2A00000XQIWgUAP
0012A00002AXHJUQA5,a0I2A00000XQK5FUAX
0012A00002AXHJUQA5,a0I2A00000XQLYRUA5
0012A00002AXHJUQA5,a0I2A00000XQM8GUAX
0012A00002AXHJUQA5,a0I2A00000XQIrZUAX
0012A00002AXHJUQA5,a0I2A00000XQJCzUAP
0012A00002AXHJUQA5,a0I2A00000XQK5eUAH
0012A00002AXHJUQA5,a0I2A00000XQIXZUA5
0012A00002AXHJUQA5,a0I2A00000XQISQUA5
0012A00002AXHJUQA5,a0I2A00000XQIjKUAX
0012A00002AXHJUQA5,a0I2A00000XQKsuUAH
0012A00002AXHJUQA5,a0I2A00000XQIAIUA5
0012A00002AXHJUQA5,a0I2A00000XQLncUAH
0012A00002AXHJUQA5,a0I2A00000XQGyPUAX
0012A000023XlWaQAK,a0I2A00000XQKiJUAX
0012A000023XlWaQAK,a0I2A00000XQHOYUA5
0012A000023XlWaQAK,a0I2A00000XQJcCUAX
0012A000023XlWaQAK,a0I2A00000XQJcDUAX
0012A000023XlWaQAK,a0I2A00000XQJcEUAX
0012A000023XlWaQAK,a0I2A00000XQJdbUAH
0012A000023XlWaQAK,a0I2A00000XQKzEUAX
0012A000023XlWaQAK,a0I2A00000XQK5VUAX
0012A000023Y4bYQAS,a0I2A00000XQKiJUAX
0012A000023Y4bYQAS,a0I2A00000XQHOYUA5
