id_accs,id_prop
0012A00002AXHJUQA5,a0I2A00000XQGKnUAP
0012A00002AXHJUQA5,a0I2A00000XQGKpUAP
0012A00002AXHJUQA5,a0I2A00000XQGLkUAP
0012A00002AXHJUQA5,a0I2A00000XQGLnUAP
0012A00002AXHJUQA5,a0I2A00000XQGLoUAP
0012A00002AXHJUQA5,a0I2A00000XQGMTUA5
0012A00002AXHJUQA5,a0I2A00000XQGMiUAP
0012A00002AXHJUQA5,a0I2A00000XQGN2UAP
0012A00002AXHJUQA5,a0I2A00000XQGNDUA5
0012A00002AXHJUQA5,a0I2A00000XQGNSUA5
0012A00002AXHJUQA5,a0I2A00000XQGNrUAP
0012A00002AXHJUQA5,a0I2A00000XQGNwUAP
0012A00002AXHJUQA5,a0I2A00000XQGOAUA5
0012A00002AXHJUQA5,a0I2A00000XQGOgUAP
0012A00002AXHJUQA5,a0I2A00000XQGOvUAP
0012A00002AXHJUQA5,a0I2A00000XQGOwUAP
0012A00002AXHJUQA5,a0I2A00000XQGP4UAP
0012A00002AXHJUQA5,a0I2A00000XQGPMUA5
0012A00002AXHJUQA5,a0I2A00000XQGPZUA5
0012A00002AXHJUQA5,a0I2A00000XQGPrUAP
0012A00002AXHJUQA5,a0I2A00000XQGQEUA5
0012A00002AXHJUQA5,a0I2A00000XQGQLUA5
0012A00002AXHJUQA5,a0I2A00000XQGRCUA5
0012A00002AXHJUQA5,a0I2A00000XQGRDUA5
0012A00002AXHJUQA5,a0I2A00000XQGSQUA5
0012A00002AXHJUQA5,a0I2A00000XQGSSUA5
0012A00002AXHJUQA5,a0I2A00000XQGSiUAP
0012A00002AXHJUQA5,a0I2A00000XQGSmUAP
0012A00002AXHJUQA5,a0I2A00000XQGSpUAP
0012A00002AXHJUQA5,a0I2A00000XQGT0UAP
0012A00002AXHJUQA5,a0I2A00000XQGTBUA5
0012A00002AXHJUQA5,a0I2A00000XQGTvUAP
0012A00002AXHJUQA5,a0I2A00000XQGTwUAP
0012A00002AXHJUQA5,a0I2A00000XQGU8UAP
0012A00002AXHJUQA5,a0I2A00000XQGULUA5
0012A00002AXHJUQA5,a0I2A00000XQGUVUA5
0012A00002AXHJUQA5,a0I2A00000XQGUgUAP
0012A00002AXHJUQA5,a0I2A00000XQGUhUAP
0012A00002AXHJUQA5,a0I2A00000XQGUjUAP
0012A00002AXHJUQA5,a0I2A00000XQGUmUAP
0012A00002AXHJUQA5,a0I2A00000XQGVJUA5
0012A00002AXHJUQA5,a0I2A00000XQGVQUA5
0012A00002AXHJUQA5,a0I2A00000XQGVUUA5
0012A00002AXHJUQA5,a0I2A00000XQGVWUA5
0012A00002AXHJUQA5,a0I2A00000XQGVoUAP
0012A00002AXHJUQA5,a0I2A00000XQGW1UAP
0012A00002AXHJUQA5,a0I2A00000XQGW5UAP
0012A00002AXHJUQA5,a0I2A00000XQGW6UAP
0012A00002AXHJUQA5,a0I2A00000XQGWWUA5
0012A00002AXHJUQA5,a0I2A00000XQGWwUAP
0012A00002AXHJUQA5,a0I2A00000XQGX8UAP
0012A00002AXHJUQA5,a0I2A00000XQGXQUA5
0012A00002AXHJUQA5,a0I2A00000XQGYkUAP
0012A00002AXHJUQA5,a0I2A00000XQGYuUAP
0012A00002AXHJUQA5,a0I2A00000XQGZ7UAP
0012A00002AXHJUQA5,a0I2A00000XQGZAUA5
0012A00002AXHJUQA5,a0I2A00000XQGaBUAX
0012A00002AXHJUQA5,a0I2A00000XQGaKUAX
0012A00002AXHJUQA5,a0I2A00000XQGavUAH
0012A00002AXHJUQA5,a0I2A00000XQGbJUAX
0012A00002AXHJUQA5,a0I2A00000XQGbMUAX
0012A00002AXHJUQA5,a0I2A00000XQGbOUAX
0012A00002AXHJUQA5,a0I2A00000XQGc1UAH
0012A00002AXHJUQA5,a0I2A00000XQGcXUAX
0012A00002AXHJUQA5,a0I2A00000XQGdBUAX
0012A00002AXHJUQA5,a0I2A00000XQGdYUAX
0012A00002AXHJUQA5,a0I2A00000XQGdZUAX
0012A00002AXHJUQA5,a0I2A00000XQGdeUAH
0012A00002AXHJUQA5,a0I2A00000XQGdjUAH
0012A00002AXHJUQA5,a0I2A00000XQGdsUAH
0012A00002AXHJUQA5,a0I2A00000XQGeGUAX
0012A00002AXHJUQA5,a0I2A00000XQGexUAH
0012A00002AXHJUQA5,a0I2A00000XQGf1UAH
0012A00002AXHJUQA5,a0I2A00000XQGfKUAX
0012A00002AXHJUQA5,a0I2A00000XQGfLUAX
0012A00002AXHJUQA5,a0I2A00000XQGfSUAX
0012A00002AXHJUQA5,a0I2A00000XQGgNUAX
0012A00002AXHJUQA5,a0I2A00000XQGgOUAX
0012A00002AXHJUQA5,a0I2A00000XQGgZUAX
0012A00002AXHJUQA5,a0I2A00000XQGghUAH
0012A00002AXHJUQA5,a0I2A00000XQGhaUAH
0012A00002AXHJUQA5,a0I2A00000XQGhcUAH
0012A00002AXHJUQA5,a0I2A00000XQGhqUAH
0012A00002AXHJUQA5,a0I2A00000XQGhxUAH
0012A00002AXHJUQA5,a0I2A00000XQGi3UAH
0012A00002AXHJUQA5,a0I2A00000XQGiDUAX
0012A00002AXHJUQA5,a0I2A00000XQGiGUAX
0012A00002AXHJUQA5,a0I2A00000XQGiaUAH
0012A00002AXHJUQA5,a0I2A00000XQGk3UAH
0012A00002AXHJUQA5,a0I2A00000XQGk5UAH
0012A00002AXHJUQA5,a0I2A00000XQGkWUAX
0012A00002AXHJUQA5,a0I2A00000XQGkuUAH
0012A00002AXHJUQA5,a0I2A00000XQGl4UAH
