id_accs,id_prop
0012A00002AXHJUQA5,a0I2A00000XuYWtUAN
0012A00002AXHJUQA5,a0I2A00000XQJjrUAH
0012A00002AXHJUQA5,a0I2A00000XQbXnUAL
0012A00002AXHJUQA5,a0I2A00000XQJtOUAX
0012A00002AXHJUQA5,a0I2A00000XQLlDUAX
0012A00002AXHJUQA5,a0I2A00000XQKlYUAX
0012A00002AXHJUQA5,a0I2A00000XQHfoUAH
0012A00002AXHJUQA5,a0I2A00000XQLPmUAP
0012A00002AXHJUQA5,a0I2A00000XuSnyUAF
0012A00002AXHJUQA5,a0I2A00000XQLOHUA5
0012A00002AXHJUQA5,a0I2A00000XQIrPUAX
0012A00002AXHJUQA5,a0I2A00000XQK5zUAH
0012A00002AXHJUQA5,a0I2A00000XQGk6UAH
0012A00002AXHJUQA5,a0I2A00000XuErCUAV
0012A00002AXHJUQA5,a0I2A00000XQGi8UAH
0012A00002AXHJUQA5,a0I2A00000XQHeFUAX
0012A00002AXHJUQA5,a0I2A00000XQHxZUAX
0012A00002AXHJUQA5,a0I2A00000XQiVKUA1
0012A00002AXHJUQA5,a0I2A00000XuNyoUAF
0012A00002AXHJUQA5,a0I2A00000XuagYUAR
0012A00002AXHJUQA5,a0I2A00000XQM2bUAH
0012A00002AXHJUQA5,a0I2A00000XuTw6UAF
0012A00002AXHJUQA5,a0I2A00000XQHOqUAP
0012A00002AXHJUQA5,a0I2A00000XQI05UAH
0012A00002AXHJUQA5,a0I2A00000XQJQHUA5
0012A00002AXHJUQA5,a0I2A00000XQa3vUAD
0012A00002AXHJUQA5,a0I2A00000XQLl7UAH
0012A00002AXHJUQA5,a0I2A00000XQIoOUAX
0012A00002AXHJUQA5,a0I2A00000XQGS9UAP
0012A00002AXHJUQA5,a0I2A00000XQKTWUA5
0012A00002AXHJUQA5,a0I2A00000XQJUcUAP
0012A00002AXHJUQA5,a0I2A00000XQJRTUA5
0012A00002AXHJUQA5,a0I2A00000XQLCYUA5
0012A00002AXHJUQA5,a0I2A00000XQdZMUA1
0012A00002AXHJUQA5,a0I2A00000XQIriUAH
0012A00002AXHJUQA5,a0I2A00000YHzGIUA1
0012A00002AXHJUQA5,a0I2A00000XQih8UAD
0012A00002AXHJUQA5,a0I2A00000XQLl6UAH
