id_accs,id_prop
0012A00002AXHJUQA5,a0I2A00000XQJUfUAP
0012A00002AXHJUQA5,a0I2A00000XQIaqUAH
0012A00002AXHJUQA5,a0I2A00000XQKyCUAX
0012A00002AXHJUQA5,a0I2A00000XQKscUAH
0012A00002AXHJUQA5,a0I2A00000XQGddUAH
0012A00002AXHJUQA5,a0I2A00000XQIJbUAP
0012A00002AXHJUQA5,a0I2A00000XQL2WUAX
0012A00002AXHJUQA5,a0I2A00000XQJeuUAH
0012A00002AXHJUQA5,a0I2A00000XQHbTUAX
0012A00002AXHJUQA5,a0I2A00000XQL8xUAH
0012A00002AXHJUQA5,a0I2A00000XQHN5UAP
0012A00002AXHJUQA5,a0I2A00000XQKq9UAH
0012A00002AXHJUQA5,a0I2A00000XQHD2UAP
0012A00002AXHJUQA5,a0I2A00000XQI9xUAH
0012A00002AXHJUQA5,a0I2A00000XQJOmUAP
0012A00002AXHJUQA5,a0I2A00000XQHN4UAP
0012A00002AXHJUQA5,a0I2A00000ZGvHiUAL
0012A00002AXHJUQA5,a0I2A00000XQIqOUAX
0012A00002AXHJUQA5,a0I2A00000XQHygUAH
0012A00002AXHJUQA5,a0I2A00000XQLweUAH
0012A00002AXHJUQA5,a0I2A00000XQMA2UAP
0012A00002AXHJUQA5,a0I2A00000XQGtCUAX
0012A00002AXHJUQA5,a0I2A00000XQLvsUAH
0012A00002AXHJUQA5,a0I2A00000XQLrKUAX
0012A00002AXHJUQA5,a0I2A00000YrYINUA3
0012A00002AXHJUQA5,a0I2A00000XQI3SUAX
0012A00002AXHJUQA5,a0I2A00000XQKE5UAP
0012A00002AXHJUQA5,a0I2A00000XQLD8UAP
0012A00002AXHJUQA5,a0I2A00000XQLugUAH
0012A00002AXHJUQA5,a0I2A00000XQKQxUAP
0012A00002AXHJUQA5,a0I2A00000XQHYqUAP
0012A00002AXHJUQA5,a0I2A00000XQIQ9UAP
0012A00002AXHJUQA5,a0I2A00000XuCIJUA3
0012A00002AXHJUQA5,a0I2A00000XQIkrUAH
0012A00002AXHJUQA5,a0I2A00000XQI9wUAH
0012A00002AXHJUQA5,a0I2A00000XQHoYUAX
0012A00002AXHJUQA5,a0I2A00000XQKuBUAX
0012A00002AXHJUQA5,a0I2A00000XQJWXUA5
0012A00002AXHJUQA5,a0I2A00000XQJA6UAP
0012A00002AXHJUQA5,a0I2A00000XQI6hUAH
0012A00002AXHJUQA5,a0I2A00000XQIMZUA5
0012A00002AXHJUQA5,a0I2A00000XQJV3UAP
0012A00002AXHJUQA5,a0I2A00000XQGwLUAX
0012A00002AXHJUQA5,a0I2A00000XQKvCUAX
0012A00002AXHJUQA5,a0I2A00000XQGQqUAP
0012A00002AXHJUQA5,a0I2A00000XQL7OUAX
0012A00002AXHJUQA5,a0I2A00000XQLFzUAP
0012A00002AXHJUQA5,a0I2A00000XQJL8UAP
0012A00002AXHJUQA5,a0I2A00000XQKtPUAX
0012A00002AXHJUQA5,a0I2A00000XQGtWUAX
0012A00002AXHJUQA5,a0I2A00000XQLViUAP
0012A00002AXHJUQA5,a0I2A00000XQHLDUA5
0012A00002AXHJUQA5,a0I2A00000XQKiaUAH
0012A00002AXHJUQA5,a0I2A00000XQLruUAH
0012A00002AXHJUQA5,a0I2A00000XQL7ZUAX
0012A00002AXHJUQA5,a0I2A00000XQLbCUAX
0012A00002AXHJUQA5,a0I2A00000XQGL5UAP
0012A00002AXHJUQA5,a0I2A00000XQHHoUAP
0012A00002AXHJUQA5,a0I2A00000XQK8hUAH
0012A00002AXHJUQA5,a0I2A00000XQLFIUA5
0012A00002AXHJUQA5,a0I2A00000XQItqUAH
0012A00002AXHJUQA5,a0I2A00000XQJ1KUAX
0012A00002AXHJUQA5,a0I2A00000XQHhXUAX
