id_accs,id_prop
0012A00002AXHJUQA5,a0I2A00000XQbXnUAL
0012A00002AXHJUQA5,a0I2A00000XQKlYUAX
0012A00002AXHJUQA5,a0I2A00000XuSnyUAF
0012A00002AXHJUQA5,a0I2A00000XQIrPUAX
0012A00002AXHJUQA5,a0I2A00000XQK5zUAH
0012A00002AXHJUQA5,a0I2A00000XuErCUAV
0012A00002AXHJUQA5,a0I2A00000XQHeFUAX
0012A00002AXHJUQA5,a0I2A00000XuNyoUAF
0012A00002AXHJUQA5,a0I2A00000XuTw6UAF
0012A00002AXHJUQA5,a0I2A00000XQKTWUA5
0012A00002AXHJUQA5,a0I2A00000XQdZMUA1
0012A00002AXHJUQA5,a0I2A00000YHzGIUA1
0012A00002AXHJUQA5,a0I2A00000XQih8UAD
0012A00002AXHJUQA5,a0I2A00000YGVKCUA5
0012A00002AXHJUQA5,a0I2A00000XQHB4UAP
0012A00002AXHJUQA5,a0I2A00000XQHhsUAH
0012A00002AXHJUQA5,a0I2A00000XQM3aUAH
0012A00002AXHJUQA5,a0I2A00000XQI35UAH
0012A00002AXHJUQA5,a0I2A00000XQGXQUA5
0012A00002AXHJUQA5,a0I2A00000XQGnTUAX
0012A00002AXHJUQA5,a0I2A00000XQI2aUAH
0012A00002AXHJUQA5,a0I2A00000XQJCSUA5
0012A00002AXHJUQA5,a0I2A00000XQKjIUAX
0012A00002AXHJUQA5,a0I2A00000XuLYAUA3
0012A00002AXHJUQA5,a0I2A00000XuUffUAF
0012A00002AXHJUQA5,a0I2A00000XwMokUAF
0012A00002AXHJUQA5,a0I2A00000XQKckUAH
0012A00002AXHJUQA5,a0I2A00000XQGoGUAX
0012A00002AXHJUQA5,a0I2A00000XQK6JUAX
0012A00002AXHJUQA5,a0I2A00000XQKrrUAH
0012A00002AXHJUQA5,a0I2A00000XQHdbUAH
0012A00002AXHJUQA5,a0I2A00000XQJ4IUAX
0012A00002AXHJUQA5,a0I2A00000XuQnVUAV
0012A00002AXHJUQA5,a0I2A00000XQJRLUA5
0012A00002AXHJUQA5,a0I2A00000XQKp4UAH
0012A00002AXHJUQA5,a0I2A00000XQIpGUAX
0012A00002AXHJUQA5,a0I2A00000XQL1aUAH
0012A00002AXHJUQA5,a0I2A00000XwIJPUA3
0012A00002AXHJUQA5,a0I2A00000XQKkBUAX
0012A00002AXHJUQA5,a0I2A00000XQkRYUA1
0012A00002AXHJUQA5,a0I2A00000XQHvMUAX
